datum,uur,temp,rv,dampdruk,zonnestraling,regen_TB,wind_9m,wind_dir,wind_hor,wind_dir,wind_2m,wind_4m,wind_6m,regen_TB
10/02/2014,3,4.8,89.6,770.8,-0.0013,0,0.9,,1.2,130.4,0.5,0.6,0.6,0
10/02/2014,4,4.6,89.4,755.9,-0.0017,0,0.5,,0.7,150.9,0.2,0.3,0.2,0
10/02/2014,5,4.5,87.7,737.2,-0.0003,0,0.9,,1.0,106.0,0.4,0.5,0.5,0
10/02/2014,6,4.3,87.9,727.4,-0.0005,0,1.0,,1.2,114.9,0.4,0.6,0.6,0
10/02/2014,7,4.5,83.3,702.5,-0.0008,0,1.2,,1.3,137.3,0.5,0.7,0.7,0
10/02/2014,8,4.8,80.2,689.1,0.0089,0,1.3,,1.4,140.8,0.7,0.8,0.8,0
10/02/2014,9,5.4,85.4,764.4,0.0421,0,1.9,,2.1,143.0,1.1,1.3,1.4,0
10/02/2014,10,5.5,86.8,786.4,0.0533,0,0.8,,1.0,115.3,0.4,0.5,0.4,0
10/02/2014,11,5.6,88.2,802.3,0.075,0,1.8,,2.0,92.6,1.1,1.2,1.4,0
10/02/2014,12,6.1,85.1,800.1,0.116,0,1.4,,1.4,68.1,0.8,1.0,1.0,0
10/02/2014,13,6.8,80.0,788.1,0.1239,0,1.4,,1.6,90.6,0.9,1.0,1.1,0
10/02/2014,14,7.1,77.8,784.0,0.1193,0,1.5,,1.8,101.2,1.0,1.2,1.3,0
10/02/2014,15,6.7,78.6,773.7,0.0661,0,1.2,,1.8,171.2,0.7,0.9,1.0,0
10/02/2014,16,6.2,86.5,822.7,0.0383,0,0.7,,1.0,213.1,0.2,0.4,0.2,0
10/02/2014,17,5.7,92.9,853.1,0.0089,0,0.7,,1.0,222.5,0.1,0.3,0.2,0.1
10/02/2014,18,5.4,96.1,861.4,-0.0004,0.2,0.9,,1.4,215.9,0.3,0.5,0.5,0.1
10/02/2014,19,5.1,97.6,860.0,-0.0005,0,0.7,,1.1,220.5,0.1,0.3,0.1,0
10/02/2014,20,4.9,96.4,832.1,-0.002,0,0.9,,1.4,213.1,0.2,0.5,0.5,0
10/02/2014,21,4.7,96.8,828.1,-0.0002,0,1.1,,1.6,208.5,0.6,0.8,0.9,0
10/02/2014,22,4.9,96.3,834.0,-0.0003,0,1.4,,1.7,213.0,0.6,0.9,1.0,0
10/02/2014,23,5.2,95.5,847.1,-0.0004,0,1.8,,2.1,212.6,0.9,1.2,1.4,0
11/02/2014,0,5.6,95.0,862.5,-0.0005,0,2.2,,2.5,227.1,1.1,1.4,1.6,0
11/02/2014,1,6.2,91.0,864.8,-0.0016,0,2.3,,2.4,232.9,1.0,1.3,1.6,0
11/02/2014,2,6.4,88.9,851.8,-0.0013,0,2.8,,2.8,236.6,1.2,1.5,1.8,0
11/02/2014,3,6.3,87.5,833.4,-0.001,0,2.7,,2.7,236.0,1.1,1.5,1.8,0
11/02/2014,4,5.7,84.1,768.1,-0.001,0,3.1,,2.9,239.3,1.3,1.7,2.0,0
11/02/2014,5,5.6,81.4,742.0,-0.0006,0,3.2,,3.2,236.3,1.6,1.9,2.3,0
11/02/2014,6,5.2,82.7,733.1,-0.0029,0,2.4,,2.6,231.6,1.1,1.4,1.7,0
11/02/2014,7,4.6,85.6,723.4,-0.0023,0,2.2,,2.6,216.9,1.3,1.6,1.9,0
11/02/2014,8,4.6,89.8,759.5,0.0228,0,2.7,,3.1,212.6,1.6,2.0,2.3,0
11/02/2014,9,5.2,90.1,798.5,0.1468,0,3.4,,3.7,214.8,2.0,2.5,2.8,0
11/02/2014,10,6.5,82.7,799.6,0.2741,0,3.6,,4.0,209.5,2.3,2.7,3.1,0
11/02/2014,11,7.6,71.7,746.1,0.3446,0,4.8,,5.2,210.2,3.2,3.8,4.2,0
11/02/2014,12,8.1,64.9,701.3,0.2837,0,5.0,,5.3,213.0,3.2,3.8,4.3,0
11/02/2014,13,9.0,53.8,618.7,0.3613,0,5.2,,5.5,205.9,3.4,4.0,4.4,0
11/02/2014,14,8.8,56.6,643.0,0.2015,0,5.2,,5.6,206.9,3.4,4.1,4.6,0
11/02/2014,15,8.7,57.3,644.4,0.0878,0,5.4,,5.7,206.1,3.6,4.2,4.7,0
11/02/2014,16,7.9,70.8,755.1,0.0351,0,5.6,,5.8,206.0,3.6,4.3,4.8,0.1
11/02/2014,17,6.7,85.2,836.8,0.0087,0.2,4.8,,5.2,203.6,3.2,3.8,4.2,0.7
11/02/2014,18,6.0,92.7,865.0,0.0008,0.2,4.0,,4.4,211.9,2.6,3.1,3.5,2.2
11/02/2014,19,6.1,94.8,890.3,0.0005,0,4.1,,4.4,213.1,2.5,3.0,3.4,0.2
11/02/2014,20,6.1,91.9,865.2,0.0009,0,3.6,,3.8,221.8,2.1,2.5,2.9,0
11/02/2014,21,5.9,92.8,860.9,-0.0008,0.2,3.3,,3.6,213.0,2.0,2.4,2.7,0
11/02/2014,22,5.8,93.1,858.5,-0.0005,0.2,2.2,,2.5,219.4,1.3,1.6,1.8,0
11/02/2014,23,5.8,92.5,852.9,-0.0017,0,2.3,,2.6,221.2,1.3,1.6,1.8,0
12/02/2014,0,5.3,91.3,813.1,-0.0032,0,2.5,,2.7,228.6,1.2,1.5,1.8,0
12/02/2014,1,4.9,90.1,780.2,-0.0029,0,2.2,,2.5,222.9,1.2,1.5,1.7,0
12/02/2014,2,4.5,91.6,769.0,-0.0028,0.2,2.2,,2.6,221.1,1.3,1.6,1.8,0
12/02/2014,3,4.4,91.2,761.6,-0.0031,0,2.1,,2.5,218.6,1.2,1.5,1.7,0
12/02/2014,4,4.2,91.8,758.0,-0.0032,0.2,2.1,,2.5,218.6,1.1,1.5,1.7,0
12/02/2014,5,3.8,93.8,753.7,-0.0032,0,1.9,,2.3,224.0,0.9,1.2,1.5,0
12/02/2014,6,3.7,93.2,742.9,-0.0031,0,1.8,,2.2,219.6,1.0,1.3,1.5,0
12/02/2014,7,3.4,93.7,729.3,-0.0025,0,2.4,,2.8,211.9,1.4,1.8,2.0,0
12/02/2014,8,3.4,92.8,724.6,0.0282,0,2.7,,3.1,213.9,1.6,2.0,2.2,0
12/02/2014,9,4.1,89.3,729.4,0.1521,0,3.6,,3.9,207.2,2.2,2.7,3.0,0
12/02/2014,10,5.4,82.7,742.2,0.2661,0.2,3.8,,4.1,206.4,2.4,2.9,3.2,0
12/02/2014,11,7.1,74.5,751.8,0.3738,0,4.2,,4.5,204.7,2.7,3.2,3.6,0
12/02/2014,12,8.2,68.3,743.7,0.4153,0.2,5.0,,5.2,207.9,3.2,3.8,4.2,0
12/02/2014,13,9.2,60.4,703.4,0.4014,0,4.8,,5.3,203.2,3.3,3.9,4.3,0
12/02/2014,14,9.5,55.3,659.0,0.328,0,4.8,,5.2,193.4,3.1,3.7,4.2,0
12/02/2014,15,9.0,54.7,630.3,0.1858,0,4.9,,5.6,188.4,3.6,4.2,4.7,0
12/02/2014,16,8.8,56.2,638.0,0.0513,0,4.0,,4.6,187.2,2.7,3.3,3.7,0
12/02/2014,17,8.6,58.3,651.6,0.007,0,4.5,,5.1,187.6,3.2,3.7,4.1,0
12/02/2014,18,8.1,64.6,699.2,-0.0002,0,5.7,,6.2,190.3,3.9,4.6,5.1,1.1
12/02/2014,19,6.5,86.0,829.9,0.0027,0,6.2,,6.6,198.6,4.2,5.0,5.6,2.2
12/02/2014,20,5.8,90.3,831.5,0.002,0,5.6,,5.8,197.9,3.6,4.3,4.8,0.5
12/02/2014,21,5.8,88.9,819.5,-0.0006,0,5.5,,6.0,199.3,3.7,4.4,4.9,0
12/02/2014,22,6.7,86.6,849.8,-0.0009,0.2,4.9,,5.2,208.8,3.1,3.7,4.1,0
12/02/2014,23,7.6,83.1,865.9,-0.0015,0,5.1,,5.3,214.0,3.2,3.8,4.3,0
13/02/2014,0,7.6,84.1,877.1,-0.0023,0,4.3,,4.5,215.9,2.5,3.1,3.5,0
13/02/2014,1,7.5,79.5,825.5,-0.0029,0.2,3.8,,4.0,226.5,2.2,2.6,3.0,0
13/02/2014,2,6.8,78.5,776.2,-0.0031,0,3.7,,4.0,223.7,2.2,2.7,3.0,0
13/02/2014,3,6.9,82.6,818.9,-0.002,0,4.2,,4.3,219.7,2.5,3.0,3.4,0
13/02/2014,4,7.1,83.6,843.5,-0.0017,0,4.0,,4.3,218.4,2.5,3.0,3.4,0
13/02/2014,5,6.9,80.9,803.6,-0.0027,0,3.9,,4.2,218.6,2.4,2.9,3.3,0
13/02/2014,6,6.6,80.7,788.3,-0.0022,0,3.8,,4.1,209.8,2.4,2.9,3.3,0
13/02/2014,7,6.6,82.2,800.8,-0.0018,0,2.8,,3.3,203.5,1.9,2.2,2.5,0
13/02/2014,8,6.7,84.2,827.5,0.0075,0.2,2.9,,3.3,199.4,1.8,2.2,2.5,0
13/02/2014,9,7.0,84.0,843.8,0.0307,0,2.4,,2.9,191.3,1.6,1.9,2.1,0
13/02/2014,10,5.9,88.0,813.7,0.023,0,3.4,,3.8,197.3,2.2,2.6,3.0,0.9
13/02/2014,11,4.9,96.9,842.1,0.0565,0.2,1.0,,1.4,173.1,0.6,0.7,0.7,0.5
13/02/2014,12,5.4,98.3,882.9,0.0876,0,0.9,,1.2,164.7,0.5,0.6,0.6,0.3
13/02/2014,13,5.6,95.9,873.9,0.0989,0,1.8,,2.1,206.4,1.0,1.3,1.5,0.2
13/02/2014,14,5.4,98.4,885.7,0.0825,0,1.3,,1.5,229.6,0.5,0.8,0.8,0.1
13/02/2014,15,5.5,99.1,893.3,0.0393,0,1.4,,1.5,240.1,0.3,0.7,0.8,0
13/02/2014,16,5.9,94.8,882.4,0.0377,0,2.4,,2.2,253.8,0.4,1.2,1.5,0
13/02/2014,17,5.9,91.1,844.1,0.0213,0,3.0,,2.7,245.8,1.0,1.5,1.8,0
13/02/2014,18,5.4,92.7,833.6,-0.0029,0.2,2.0,,2.2,235.8,0.5,1.1,1.3,0
13/02/2014,19,5.4,88.7,795.6,-0.0031,0,2.5,,2.5,236.3,1.0,1.3,1.6,0
13/02/2014,20,5.2,84.3,748.3,-0.0034,0,2.5,,2.5,235.5,0.8,1.3,1.6,0
13/02/2014,21,5.1,82.5,722.3,-0.0032,0,2.6,,3.0,227.9,1.5,1.8,2.1,0
13/02/2014,22,4.8,83.3,717.4,-0.0032,0.2,2.2,,2.6,223.1,0.9,1.4,1.7,0
13/02/2014,23,4.6,86.6,733.7,-0.0032,0,2.5,,2.9,220.1,1.4,1.8,2.1,0
14/02/2014,0,4.5,88.4,742.2,-0.0031,0,2.8,,3.1,224.3,1.6,2.0,2.2,0
14/02/2014,1,4.3,88.0,732.0,-0.0029,0,2.7,,3.0,223.6,1.5,1.9,2.1,0
14/02/2014,2,4.2,87.6,722.3,-0.0028,0,2.8,,3.2,220.3,1.7,2.1,2.4,0
14/02/2014,3,4.1,87.9,719.7,-0.0026,0,2.8,,3.1,215.3,1.6,2.0,2.3,0
14/02/2014,4,3.8,89.5,715.8,-0.0019,0,2.5,,2.9,214.9,1.5,1.8,2.1,0
14/02/2014,5,3.6,90.1,710.7,-0.0029,0,2.3,,2.6,211.5,1.3,1.6,1.9,0
14/02/2014,6,3.3,90.7,700.3,-0.0028,0,2.4,,2.7,210.8,1.4,1.7,2.0,0
14/02/2014,7,3.3,91.1,706.4,-0.0009,0,2.4,,2.7,202.6,1.4,1.8,2.0,0
14/02/2014,8,3.4,91.4,712.8,0.0237,0,2.3,,2.7,198.9,1.5,1.8,2.0,0
14/02/2014,9,4.2,88.9,731.5,0.0935,0,2.3,,2.9,192.2,1.6,1.9,2.1,0
14/02/2014,10,5.0,86.5,752.6,0.16,0.2,2.8,,3.3,181.2,2.0,2.2,2.5,0
14/02/2014,11,5.8,84.5,776.9,0.1709,0,3.1,,3.6,183.0,2.2,2.5,2.8,0
14/02/2014,12,6.6,83.7,817.3,0.1576,0,3.2,,3.8,178.9,2.3,2.7,3.0,0
14/02/2014,13,6.9,84.4,838.8,0.1138,0,2.6,,2.9,170.2,1.6,1.9,2.1,0
14/02/2014,14,6.9,84.4,840.3,0.0479,0,2.8,,3.2,164.8,1.8,2.1,2.4,0.5
14/02/2014,15,6.1,92.2,869.2,0.0284,0.2,2.8,,2.8,149.6,1.6,1.9,2.1,1.4
14/02/2014,16,6.2,95.0,898.0,0.0217,0,2.4,,2.7,163.4,1.5,1.7,2.0,0.9
14/02/2014,17,6.5,97.8,943.9,0.0044,0,2.5,,3.0,174.4,1.8,2.0,2.3,2.8
14/02/2014,18,6.9,98.4,981.6,0.0003,0,2.3,,2.8,167.8,1.6,1.9,2.1,0.9
14/02/2014,19,7.8,95.0,1004.5,0,0,3.3,,3.3,163.0,1.8,2.2,2.5,0
14/02/2014,20,9.3,89.5,1048.8,0.0001,0,3.6,,4.0,182.9,2.5,2.8,3.2,0
14/02/2014,21,11.3,82.2,1101.0,-0.0012,0,4.5,,5.0,187.9,3.2,3.6,4.0,0
14/02/2014,22,12.8,77.0,1139.0,-0.0012,0,5.6,,5.9,199.2,3.7,4.4,4.9,0
14/02/2014,23,14.2,72.6,1174.0,-0.0013,0,5.9,,6.2,203.3,3.8,4.5,5.1,0
15/02/2014,0,14.5,70.2,1156.9,-0.002,0.2,6.7,,6.9,197.5,4.4,5.1,5.7,0
15/02/2014,1,14.3,69.3,1131.6,-0.002,0,6.6,,6.8,210.6,4.3,5.0,5.6,0
15/02/2014,2,13.6,66.4,1034.2,-0.0022,0,7.3,,7.2,217.5,4.6,5.4,6.0,0
15/02/2014,3,12.8,64.6,954.0,-0.0017,0,7.3,,7.4,214.3,4.6,5.5,6.1,0
15/02/2014,4,12.1,67.3,951.5,-0.0016,0.2,7.1,,7.2,214.1,4.6,5.3,5.9,0
15/02/2014,5,11.7,68.9,946.1,-0.0021,0,6.4,,6.6,212.9,4.1,4.9,5.4,0
15/02/2014,6,11.6,68.3,931.5,-0.002,0,6.6,,6.6,214.3,4.1,4.9,5.4,0
15/02/2014,7,11.1,71.3,940.7,-0.0014,0,5.8,,6.0,213.7,3.7,4.3,4.8,0
15/02/2014,8,10.7,73.9,953.2,0.0143,0,5.5,,5.8,213.0,2.9,3.8,4.5,0
15/02/2014,9,10.9,70.8,925.0,0.0925,0,6.3,,6.2,218.9,3.6,4.4,5.0,0
15/02/2014,10,11.1,67.9,898.1,0.1999,0,6.0,,6.1,221.4,3.8,4.5,5.0,0
15/02/2014,11,11.5,64.5,874.4,0.2665,0,6.1,,6.1,222.0,3.8,4.4,4.9,0
15/02/2014,12,11.5,59.3,806.0,0.2428,0,5.7,,5.7,225.2,3.4,4.1,4.6,0
15/02/2014,13,11.5,56.9,773.1,0.2659,0,5.6,,5.6,225.2,3.2,3.9,4.4,0
15/02/2014,14,11.7,56.5,775.1,0.2642,0,5.8,,5.7,226.4,3.4,4.1,4.6,0
15/02/2014,15,11.4,57.3,773.3,0.1554,0,5.8,,5.9,222.5,3.6,4.2,4.8,0
15/02/2014,16,11.2,58.6,779.0,0.0819,0.2,5.0,,5.1,222.7,3.1,3.6,4.1,0
15/02/2014,17,10.9,58.1,757.6,0.0312,0,5.1,,5.3,222.1,3.2,3.8,4.2,0
15/02/2014,18,10.6,58.6,747.2,-0.0017,0,5.1,,5.2,218.0,3.1,3.7,4.2,0
15/02/2014,19,9.4,69.7,818.7,-0.0023,0,4.3,,4.5,225.5,2.6,3.2,3.6,0.3
15/02/2014,20,9.3,73.5,858.1,-0.0007,0,4.0,,4.2,227.2,2.4,2.9,3.3,0.1
15/02/2014,21,9.1,63.4,733.9,-0.0026,0,4.6,,4.7,231.1,2.6,3.1,3.6,0
15/02/2014,22,8.4,72.5,800.9,-0.0019,0,3.6,,3.8,223.3,2.1,2.5,2.9,0
15/02/2014,23,7.9,80.7,861.5,-0.0016,0.2,3.4,,3.6,223.0,2.0,2.4,2.7,0.1
16/02/2014,0,8.3,78.0,853.1,-0.001,0,4.0,,4.2,222.9,2.4,2.9,3.3,0
16/02/2014,1,8.2,78.9,858.6,-0.0012,0,3.9,,3.9,227.5,2.2,2.6,2.9,0
16/02/2014,2,7.7,83.9,883.9,-0.0026,0,3.7,,3.9,231.1,2.0,2.4,2.8,0.1
16/02/2014,3,7.2,87.3,887.7,-0.0027,0,2.9,,3.2,228.5,1.7,2.1,2.3,0
16/02/2014,4,7.2,86.0,876.0,-0.0017,0,3.0,,3.3,227.5,1.8,2.1,2.4,0
16/02/2014,5,7.3,86.6,886.0,-0.0007,0,3.1,,3.1,231.3,1.6,2.0,2.2,0
16/02/2014,6,6.9,87.3,871.4,-0.0021,0,3.3,,3.4,231.7,1.7,2.1,2.4,0
16/02/2014,7,6.5,88.6,856.7,-0.0023,0,3.0,,3.2,229.7,1.6,2.0,2.3,0
16/02/2014,8,6.4,89.3,859.2,0.0466,0,2.6,,2.8,222.9,1.4,1.8,2.0,0
16/02/2014,9,7.3,86.9,888.6,0.1515,0,3.3,,3.5,225.8,1.9,2.3,2.6,0
16/02/2014,10,7.8,82.2,869.7,0.1756,0,3.6,,3.6,235.7,1.9,2.3,2.6,0
16/02/2014,11,8.3,80.5,880.4,0.2955,0,3.9,,3.8,236.2,2.0,2.4,2.8,0
16/02/2014,12,9.2,74.2,860.9,0.2957,0,4.0,,3.7,243.7,1.7,2.2,2.7,0
16/02/2014,13,9.4,69.8,821.3,0.2016,0,3.8,,3.4,247.0,1.6,2.1,2.4,0
16/02/2014,14,9.3,70.5,827.9,0.1697,0,3.4,,3.0,250.6,1.3,1.8,2.1,0
16/02/2014,15,9.8,67.7,820.6,0.2137,0,3.2,,3.1,235.5,1.6,2.0,2.3,0
16/02/2014,16,9.5,69.0,820.7,0.1007,0,3.0,,3.1,231.6,1.6,1.9,2.2,0
16/02/2014,17,8.9,79.2,900.3,0.0312,0,1.9,,2.3,219.4,1.1,1.4,1.5,0
16/02/2014,18,8.0,82.4,881.6,-0.0021,0,0.9,,1.5,210.3,0.4,0.6,0.6,0
16/02/2014,19,6.7,87.4,859.1,-0.0031,0,0.2,,0.8,183.9,0.1,0.1,0.0,0
16/02/2014,20,4.7,94.9,809.3,-0.0019,0,0.0,,0.5,187.1,0.0,0.0,0.0,0
16/02/2014,21,3.4,99.0,770.2,-0.0021,0,0.2,,0.6,218.0,0.0,0.1,0.0,0
16/02/2014,22,2.5,99.9,732.2,-0.0024,0.2,0.2,,0.5,213.2,0.0,0.1,0.0,0
16/02/2014,23,2.2,99.9,713.6,-0.0016,0,0.1,,0.4,211.0,0.0,0.0,0.0,0
17/02/2014,0,1.8,99.9,696.9,-0.0004,0,0.4,,0.7,243.9,0.0,0.1,0.1,0
17/02/2014,1,3.4,98.8,772.4,-0.0009,0,0.4,,0.7,224.4,0.0,0.1,0.0,0
17/02/2014,2,4.8,92.9,800.3,-0.0021,0,0.7,,1.2,206.6,0.0,0.2,0.2,0
17/02/2014,3,4.5,94.3,796.1,-0.0019,0,0.6,,1.1,202.0,0.0,0.2,0.2,0
17/02/2014,4,5.1,92.8,812.6,-0.0011,0,1.1,,1.6,201.6,0.1,0.6,0.6,0
17/02/2014,5,5.8,91.5,844.9,-0.0008,0,1.6,,2.0,197.5,0.6,1.1,1.3,0
17/02/2014,6,6.2,92.5,875.2,-0.0031,0,2.0,,2.5,195.7,1.2,1.5,1.7,0
17/02/2014,7,6.6,92.4,901.6,-0.0013,0,1.8,,2.2,203.1,1.1,1.3,1.5,0
17/02/2014,8,6.9,93.1,923.5,0.0335,0,2.4,,2.8,206.4,1.6,1.9,2.1,0.1
17/02/2014,9,7.3,91.0,931.4,0.0939,0,2.9,,3.1,214.9,1.7,2.1,2.4,0
17/02/2014,10,7.8,88.0,929.3,0.1721,0,2.9,,3.0,215.0,1.7,2.0,2.3,0
17/02/2014,11,8.2,85.4,929.8,0.2494,0,3.3,,3.6,212.5,2.1,2.5,2.8,0
17/02/2014,12,8.9,83.1,947.3,0.2874,0,3.5,,3.8,208.2,2.3,2.7,3.0,0
17/02/2014,13,9.9,77.8,950.8,0.3881,0,3.0,,3.3,207.2,1.9,2.3,2.5,0
17/02/2014,14,10.6,72.9,929.3,0.3359,0.2,3.1,,3.4,205.6,2.1,2.4,2.7,0
17/02/2014,15,10.7,70.9,908.9,0.2039,0,3.3,,3.6,206.2,2.1,2.5,2.8,0
17/02/2014,16,10.2,72.0,896.7,0.091,0,2.3,,2.8,200.4,1.6,1.9,2.1,0
17/02/2014,17,9.6,73.9,881.2,0.024,0,1.6,,2.2,177.0,1.1,1.3,1.4,0
17/02/2014,18,8.6,77.4,866.4,-0.0017,0,1.4,,1.9,170.2,0.8,1.0,1.1,0
17/02/2014,19,8.2,78.2,848.3,-0.0022,0,1.3,,1.8,177.2,0.8,0.9,1.1,0
17/02/2014,20,7.8,79.8,846.3,-0.0023,0,1.0,,1.4,153.9,0.5,0.7,0.8,0
17/02/2014,21,7.0,84.3,841.9,-0.0029,0,0.8,,1.1,148.5,0.3,0.5,0.5,0
17/02/2014,22,5.6,90.2,819.1,-0.0022,0,0.5,,0.7,111.2,0.1,0.2,0.2,0
17/02/2014,23,4.4,95.3,794.1,-0.0019,0,0.5,,0.7,112.3,0.1,0.2,0.2,0
18/02/2014,0,3.7,97.6,775.6,-0.0013,0,0.3,,0.5,99.0,0.1,0.1,0.1,0
18/02/2014,1,3.4,98.3,768.6,-0.001,0,0.4,,0.7,107.8,0.1,0.2,0.1,0
18/02/2014,2,3.8,96.6,775.0,-0.0011,0,0.2,,0.5,155.1,0.0,0.1,0.1,0
18/02/2014,3,3.9,96.4,776.7,-0.001,0,0.4,,0.6,113.9,0.0,0.1,0.1,0
18/02/2014,4,3.8,95.1,763.1,-0.0014,0,0.4,,0.5,155.0,0.0,0.2,0.1,0
18/02/2014,5,3.2,97.5,749.1,-0.001,0,0.3,,0.3,183.1,0.0,0.1,0.1,0
18/02/2014,6,3.8,95.2,763.5,-0.0007,0,0.3,,0.4,186.7,0.0,0.2,0.1,0
18/02/2014,7,4.2,94.5,781.2,-0.0003,0,0.4,,0.5,101.6,0.0,0.2,0.2,0
18/02/2014,8,4.8,91.4,787.0,0.0162,0,0.3,,0.4,108.1,0.0,0.1,0.1,0
18/02/2014,9,6.4,81.3,781.9,0.0481,0,1.2,,1.7,196.6,0.4,0.5,1.0,0
18/02/2014,10,7.2,76.0,774.8,0.0812,0,1.5,,2.0,194.0,1.0,0.7,1.3,0
18/02/2014,11,7.6,74.8,782.2,0.108,0,1.6,,2.0,199.8,1.0,1.2,1.4,0
18/02/2014,12,7.6,75.7,790.2,0.1048,0,1.7,,2.0,214.4,1.0,1.2,1.3,0
18/02/2014,13,8.0,75.0,801.6,0.1421,0,1.6,,1.9,214.1,0.9,1.2,1.3,0
18/02/2014,14,8.8,72.6,821.7,0.1571,0,1.8,,2.1,209.6,1.1,1.3,1.5,0
18/02/2014,15,9.2,72.2,839.5,0.1045,0,1.8,,2.1,206.6,1.1,1.3,1.5,0
18/02/2014,16,9.2,72.8,849.4,0.0538,0,1.2,,1.6,197.2,0.7,0.9,1.0,0
18/02/2014,17,8.9,74.7,849.9,0.0112,0,1.0,,1.5,203.9,0.5,0.7,0.8,0
18/02/2014,18,8.4,77.1,852.0,-0.0009,0,0.8,,1.3,208.7,0.3,0.4,0.5,0
18/02/2014,19,8.1,78.7,852.7,-0.001,0,2.0,,2.3,210.1,1.1,1.4,1.6,0
18/02/2014,20,7.5,87.0,898.7,-0.0019,0,2.0,,2.4,205.6,1.2,1.5,1.7,0.2
18/02/2014,21,7.2,91.8,928.9,-0.0002,0,1.7,,2.2,192.0,1.1,1.3,1.5,0.1
18/02/2014,22,7.2,91.7,934.0,-0.0006,0,2.0,,2.3,214.0,1.2,1.5,1.7,0
18/02/2014,23,7.2,92.0,936.1,-0.0021,0,2.1,,2.5,214.7,1.2,1.5,1.8,0
19/02/2014,0,6.9,93.6,932.3,-0.0019,0,1.6,,2.0,215.3,0.8,1.1,1.3,0
19/02/2014,1,6.5,95.9,929.9,-0.0027,0,1.4,,1.7,222.6,0.6,0.8,1.0,0
19/02/2014,2,6.9,95.5,950.8,-0.0011,0,1.5,,1.9,218.3,0.7,1.0,1.1,0
19/02/2014,3,6.5,96.5,936.8,-0.0015,0,1.5,,1.9,219.2,0.7,0.9,1.1,0
19/02/2014,4,7.0,96.3,967.8,0,0,2.1,,2.4,229.2,1.0,1.3,1.6,0
19/02/2014,5,7.2,95.7,975.3,-0.0006,0,1.8,,2.0,229.3,0.8,1.1,1.3,0
19/02/2014,6,7.4,95.6,981.1,-0.0003,0,2.1,,2.4,219.6,1.2,1.5,1.7,0
19/02/2014,7,7.4,96.1,988.0,0.0002,0,1.3,,1.6,221.0,0.6,0.8,1.0,0
19/02/2014,8,7.3,96.5,984.2,0.0317,0,1.8,,2.1,218.6,1.0,1.3,1.5,0
19/02/2014,9,7.4,95.3,981.9,0.056,0,1.9,,2.2,221.5,1.1,1.3,1.5,0
19/02/2014,10,7.6,94.2,982.4,0.0936,0,2.5,,2.8,222.2,1.5,1.8,2.1,0
19/02/2014,11,7.6,95.1,994.6,0.1644,0,2.6,,2.7,227.3,1.4,1.7,2.0,0.2
19/02/2014,12,8.5,93.0,1029.8,0.2915,0,2.6,,2.8,226.8,1.4,1.7,2.0,0
19/02/2014,13,8.9,88.9,1014.6,0.1842,0,2.5,,2.7,225.2,1.4,1.7,1.9,0
19/02/2014,14,9.9,83.2,1013.2,0.2834,0,2.6,,2.5,234.5,1.3,1.6,1.8,0
19/02/2014,15,10.4,74.5,937.5,0.1398,0,2.5,,2.4,245.1,1.0,1.4,1.7,0
19/02/2014,16,10.1,75.4,934.8,0.0638,0,2.1,,2.2,234.3,1.0,1.3,1.5,0
19/02/2014,17,9.9,78.5,957.2,0.0264,0,1.9,,2.0,234.5,0.8,1.1,1.3,0
19/02/2014,18,9.3,81.8,960.7,-0.0003,0,1.4,,1.7,225.8,0.6,0.8,1.0,0
19/02/2014,19,8.7,83.6,941.9,-0.0009,0,1.1,,1.5,221.4,0.5,0.7,0.8,0
19/02/2014,20,8.4,89.0,982.2,-0.001,0,1.2,,1.6,216.4,0.6,0.8,0.9,0
19/02/2014,21,8.2,91.3,993.0,-0.002,0,1.4,,1.8,213.9,0.7,1.0,1.2,0
19/02/2014,22,7.6,93.3,973.9,-0.0014,0,1.2,,1.6,207.1,0.6,0.8,1.0,0
19/02/2014,23,7.3,94.5,967.3,-0.0014,0,1.1,,1.6,208.2,0.5,0.8,0.9,0
20/02/2014,0,7.6,95.0,988.2,-0.0005,0,1.7,,2.0,205.3,1.0,1.2,1.3,0
20/02/2014,1,7.6,95.6,994.8,-0.0026,0,1.4,,1.9,210.7,0.8,1.0,1.2,0
20/02/2014,2,7.3,97.1,992.5,-0.0015,0,1.8,,2.2,199.4,1.1,1.3,1.5,0
20/02/2014,3,7.5,95.2,985.5,-0.0011,0,1.5,,2.0,204.7,0.9,1.1,1.3,0
20/02/2014,4,7.4,94.7,976.4,-0.0014,0,1.5,,2.1,191.7,1.0,1.2,1.4,0
20/02/2014,5,7.5,94.1,972.3,-0.0019,0,1.9,,2.4,184.7,1.3,1.5,1.7,0
20/02/2014,6,7.5,93.5,967.1,-0.0015,0,1.9,,2.3,185.5,1.3,1.5,1.7,0
20/02/2014,7,7.9,90.5,966.3,0.0028,0,2.4,,3.0,186.4,1.7,2.0,2.2,0
20/02/2014,8,8.3,88.8,973.8,0.035,0,2.9,,3.6,184.5,2.2,2.5,2.8,0.2
20/02/2014,9,8.9,88.2,1003.3,0.072,0,3.5,,4.0,192.8,2.3,2.7,3.1,0
20/02/2014,10,9.6,89.1,1064.8,0.1064,0,4.8,,5.1,202.7,3.1,3.7,4.1,0
20/02/2014,11,9.6,93.5,1116.6,0.0548,0,4.1,,4.5,203.5,2.7,3.2,3.6,0
