Uccle
 50.8          4.35          105           1            Azimuth = 0   Elevation = 90

 m; dy; h; Ta; RH;G_Gh; FF; DD;RR;G_Gk;N
 11; 327; 11;11.9;72;132;5.8;360;0.0;212;7
 11; 327; 12;12.9;67;175;4.6;83;0.0;261;7
 11; 327; 13;13.7;61;189;3.6;106;0.0;253;7
 11; 327; 14;14.1;60;172;4.3;115;0.0;262;7
 11; 327; 15;13.9;60;99;3.8;265;0.0;85;8
 11; 327; 16;13.6;60;72;3.6;291;0.0;144;7
 11; 327; 17;12.9;64;7;3.3;302;0.0;1;7
 11; 327; 18;12.3;65;0;5.5;274;0.0;0;7
 11; 327; 19;11.8;67;0;4.6;263;0.0;0;7
 11; 327; 20;11.3;69;0;4.1;264;0.0;0;6
 11; 327; 21;10.8;65;0;7.1;192;0.0;0;6
 11; 327; 22;10.3;68;0;8.2;99;0.0;0;6
 11; 327; 23;9.8;67;0;7.9;224;0.0;0;6
 11; 327; 24;9.3;71;0;6.4;94;0.0;0;6
 11; 328; 1;8.5;77;0;6.7;89;0.0;0;6
 11; 328; 2;7.5;77;0;6.4;215;0.0;0;6
 11; 328; 3;6.6;85;0;6.4;211;0.0;0;6
 11; 328; 4;6.1;91;0;5.8;263;0.0;0;6
 11; 328; 5;5.5;91;0;7.1;234;0.0;0;6
 11; 328; 6;5.0;89;0;6.7;198;0.0;0;6
 11; 328; 7;4.6;84;0;5.8;211;0.0;0;6
 11; 328; 8;4.3;88;0;6.1;188;0.0;0;6
 11; 328; 9;4.2;88;3;7.4;125;0.0;0;6
 11; 328; 10;5.7;80;103;6.7;263;0.0;279;6
 11; 328; 11;6.9;75;188;6.7;245;0.0;576;0
 11; 328; 12;7.9;72;243;7.1;272;0.0;674;0
 11; 328; 13;8.7;70;279;5.5;251;0.0;769;0
 11; 328; 14;9.0;69;246;5.2;258;0.0;693;0
 11; 328; 15;8.9;69;182;3.2;270;0.0;557;0
 11; 328; 16;8.4;70;118;3.8;288;0.0;358;5
 11; 328; 17;7.4;77;14;3.0;257;0.0;3;5
 11; 328; 18;7.1;82;0;3.3;207;0.0;0;5
 11; 328; 19;6.8;87;0;2.0;36;0.0;0;5
 11; 328; 20;6.4;92;0;1.8;12;0.0;0;5
 11; 328; 21;6.1;94;0;2.7;98;0.0;0;5
 11; 328; 22;5.8;95;0;2.9;233;0.0;0;5
 11; 328; 23;5.5;97;0;3.8;195;0.0;0;5
 11; 328; 24;5.2;97;0;4.3;240;0.0;0;5
 11; 329; 1;5.3;93;0;5.5;262;0.0;0;5
 11; 329; 2;5.4;92;0;5.2;228;0.0;0;5
 11; 329; 3;5.6;90;0;4.9;221;0.0;0;5
 11; 329; 4;5.7;94;0;4.6;215;0.0;0;5
 11; 329; 5;5.8;92;0;4.1;261;0.0;0;6
 11; 329; 6;5.9;94;0;7.1;307;0.0;0;6
 11; 329; 7;6.0;98;0;7.1;254;0.0;0;6
 11; 329; 8;6.1;97;0;5.2;244;0.0;0;6
 11; 329; 9;6.6;100;8;5.2;299;0.0;1;6
 11; 329; 10;8.5;89;92;5.8;246;0.0;283;6
 11; 329; 11;10.2;84;167;5.5;252;0.0;450;4
 11; 329; 12;12.2;78;262;4.1;278;0.0;703;2
 11; 329; 13;13.4;74;267;3.8;252;0.0;724;1
 11; 329; 14;14.0;70;225;4.3;283;0.0;598;3
 11; 329; 15;14.1;70;181;4.9;272;0.0;547;2
 11; 329; 16;13.4;77;84;5.2;320;0.0;272;3
 11; 329; 17;12.1;82;2;5.2;273;0.0;0;3
 11; 329; 18;11.9;79;0;3.8;260;0.0;0;3
 11; 329; 19;11.6;76;0;3.6;270;0.0;0;4
 11; 329; 20;11.4;74;0;4.9;64;0.0;0;4
 11; 329; 21;11.2;77;0;4.1;97;0.0;0;4
 11; 329; 22;10.9;77;0;3.6;2;0.0;0;4
 11; 329; 23;10.7;77;0;3.8;11;0.0;0;5
 11; 329; 24;10.4;80;0;4.1;11;0.0;0;5
 11; 330; 1;9.9;85;0;4.1;350;0.0;0;5
 11; 330; 2;9.4;88;0;3.0;359;0.0;0;6
 11; 330; 3;8.8;89;0;3.6;8;0.0;0;6
 11; 330; 4;8.5;88;0;2.7;46;0.0;0;6
 11; 330; 5;8.2;90;0;2.4;319;0.0;0;6
 11; 330; 6;7.8;92;0;1.7;23;0.0;0;7
 11; 330; 7;7.6;91;0;1.4;50;0.0;0;7
 11; 330; 8;7.4;90;0;1.4;355;0.0;0;7
 11; 330; 9;7.4;94;1;1.0;315;0.0;0;7
 11; 330; 10;7.5;91;17;0.5;25;0.0;5;8
 11; 330; 11;7.5;93;27;0.7;45;0.0;10;8
 11; 330; 12;7.5;90;20;0.7;169;0.0;7;8
 11; 330; 13;7.6;88;53;1.0;261;0.0;26;8
 11; 330; 14;8.1;89;180;0.9;254;0.0;354;6
 11; 330; 15;8.2;89;118;0.8;242;0.0;164;8
 11; 330; 16;8.2;89;65;0.6;258;0.0;117;8
 11; 330; 17;7.9;91;2;0.4;327;0.0;0;8
 11; 330; 18;7.7;85;0;0.6;302;0.0;0;8
 11; 330; 19;7.4;89;0;0.4;250;0.3;0;8
 11; 330; 20;7.2;84;0;0.5;272;0.1;0;8
 11; 330; 21;7.0;91;0;0.3;264;0.0;0;8
 11; 330; 22;6.7;91;0;0.4;263;0.0;0;8
 11; 330; 23;6.2;92;0;0.3;264;1.4;0;8
 11; 330; 24;6.3;91;0;0.3;267;0.0;0;8
 11; 331; 1;6.3;95;0;0.3;201;0.0;0;8
 11; 331; 2;6.3;92;0;0.2;77;0.0;0;8
 11; 331; 3;6.3;94;0;0.2;104;0.0;0;8
 11; 331; 4;6.2;91;0;0.1;67;0.5;0;8
 11; 331; 5;6.4;92;0;0.1;76;0.0;0;8
 11; 331; 6;6.4;93;0;0.2;66;0.1;0;8
 11; 331; 7;6.4;94;0;0.1;217;0.0;0;8
 11; 331; 8;6.4;94;0;0.4;204;0.3;0;8
 11; 331; 9;6.6;98;1;0.5;266;0.0;0;8
 11; 331; 10;7.2;87;29;0.7;261;0.0;13;8
 11; 331; 11;7.8;83;56;1.0;226;0.0;31;8
 11; 331; 12;8.3;82;76;1.1;280;0.0;44;8
 11; 331; 13;8.7;75;84;1.1;284;0.0;50;8
 11; 331; 14;9.0;70;79;1.4;215;0.0;46;8
 11; 331; 15;9.0;82;60;1.4;195;0.1;34;8
 11; 331; 16;8.8;74;32;1.3;272;0.0;15;8
 11; 331; 17;8.5;74;2;1.2;259;0.0;0;8
 11; 331; 18;7.9;86;0;1.4;264;1.7;0;8
 11; 331; 19;8.0;86;0;1.1;288;0.0;0;8
 11; 331; 20;7.8;86;0;0.9;268;0.0;0;8
 11; 331; 21;7.6;86;0;0.7;270;0.0;0;8
 11; 331; 22;7.4;86;0;0.6;225;0.0;0;7
 11; 331; 23;7.2;87;0;0.5;266;0.0;0;7
 11; 331; 24;6.9;91;0;0.4;232;0.0;0;7
 11; 332; 1;6.5;95;0;0.6;277;0.0;0;7
 11; 332; 2;5.9;98;0;0.7;313;0.0;0;7
 11; 332; 3;5.4;98;0;0.9;261;0.0;0;7
 11; 332; 4;5.1;98;0;1.1;316;0.0;0;7
 11; 332; 5;4.8;92;0;1.3;257;0.0;0;7
 11; 332; 6;4.6;91;0;2.5;232;0.0;0;7
 11; 332; 7;4.4;89;0;2.5;188;0.0;0;7
 11; 332; 8;4.2;90;0;3.0;68;0.0;0;7
 11; 332; 9;4.1;88;1;3.3;88;0.0;0;7
 11; 332; 10;5.2;87;68;3.2;47;0.0;147;6
 11; 332; 11;6.1;81;128;3.6;6;0.0;270;6
 11; 332; 12;5.9;78;49;3.6;73;0.0;23;8
 11; 332; 13;6.3;84;128;3.2;19;0.1;136;8
 11; 332; 14;6.7;85;150;3.6;358;0.0;231;7
 11; 332; 15;6.9;82;138;4.9;351;0.0;296;6
 11; 332; 16;6.9;83;111;6.9;2;0.0;370;6
 11; 332; 17;6.4;78;16;8.2;19;0.0;5;6
 11; 332; 18;5.9;76;0;9.4;113;0.0;0;6
 11; 332; 19;5.5;74;0;8.8;210;0.0;0;7
 11; 332; 20;5.1;74;0;7.4;199;0.0;0;7
 11; 332; 21;4.7;76;0;4.9;100;0.0;0;7
 11; 332; 22;4.3;78;0;3.6;89;0.0;0;7
 11; 332; 23;3.9;80;0;4.3;178;0.0;0;7
 11; 332; 24;3.5;84;0;3.2;179;0.0;0;7
 11; 333; 1;3.3;84;0;3.3;190;0.0;0;7
 11; 333; 2;3.0;86;0;3.8;49;0.0;0;7
 11; 333; 3;2.8;89;0;3.2;57;0.0;0;7
 11; 333; 4;2.7;92;0;2.7;35;0.0;0;7
 11; 333; 5;2.5;89;0;2.9;6;0.0;0;7
 11; 333; 6;2.4;89;0;3.3;62;0.0;0;8
 11; 333; 7;2.3;90;0;4.9;108;0.0;0;8
 11; 333; 8;2.2;88;0;4.6;232;0.0;0;8
 11; 333; 9;2.2;89;1;3.2;102;0.0;0;8
 11; 333; 10;3.0;86;48;3.8;105;0.0;43;8
 11; 333; 11;3.9;85;94;4.3;222;0.0;84;8
 11; 333; 12;4.6;84;133;4.1;103;0.0;154;8
 11; 333; 13;5.1;82;145;4.1;259;0.0;169;8
 11; 333; 14;5.6;82;159;4.3;231;0.0;249;7
 11; 333; 15;5.7;75;123;6.4;262;0.0;214;7
 11; 333; 16;5.3;77;57;5.2;247;0.0;77;7
 11; 333; 17;4.7;78;4;4.6;241;0.0;0;7
 11; 333; 18;4.6;78;0;3.0;286;0.0;0;7
 11; 333; 19;4.5;76;0;3.6;316;0.0;0;7
 11; 333; 20;4.5;78;0;3.0;314;0.0;0;7
 11; 333; 21;4.4;82;0;2.5;320;0.0;0;7
 11; 333; 22;4.3;84;0;1.8;254;0.0;0;7
 11; 333; 23;4.3;85;0;1.7;269;0.0;0;7
 11; 333; 24;4.1;92;0;2.0;272;0.2;0;8
 11; 334; 1;4.2;95;0;1.8;235;0.0;0;8
 11; 334; 2;4.1;89;0;2.1;201;0.4;0;8
 11; 334; 3;4.2;86;0;2.7;104;0.2;0;8
 11; 334; 4;4.3;91;0;3.0;6;0.0;0;8
 11; 334; 5;4.3;92;0;3.6;31;0.0;0;8
 11; 334; 6;4.3;92;0;3.3;323;0.0;0;8
 11; 334; 7;4.3;93;0;3.6;346;0.0;0;8
 11; 334; 8;4.3;97;0;4.1;25;0.0;0;8
 11; 334; 9;4.4;94;1;4.9;19;0.0;0;8
 11; 334; 10;4.9;89;22;4.9;25;0.0;7;8
 11; 334; 11;5.3;90;40;4.1;77;0.0;18;8
 11; 334; 12;5.5;92;47;2.5;100;0.3;22;8
 11; 334; 13;5.8;92;56;1.8;13;0.1;27;8
 11; 334; 14;5.7;98;48;1.6;21;1.3;22;8
 11; 334; 15;5.4;98;38;2.5;56;3.1;17;8
 11; 334; 16;5.7;95;21;2.4;63;0.8;7;8
 11; 334; 17;5.5;94;2;1.6;45;0.6;0;8
 11; 334; 18;5.5;95;0;1.4;113;0.0;0;8
 11; 334; 19;5.4;93;0;1.2;246;0.0;0;8
 11; 334; 20;5.3;91;0;1.2;259;0.1;0;8
 11; 334; 21;5.2;90;0;1.3;272;0.2;0;8
 11; 334; 22;5.2;96;0;1.6;240;0.0;0;8
 11; 334; 23;5.1;96;0;1.2;240;0.1;0;8
 11; 334; 24;5.0;95;0;1.6;259;0.0;0;8
 12; 335; 1;4.8;92;0;2.0;257;0.0;0;8
 12; 335; 2;4.6;96;0;1.9;225;0.1;0;8
 12; 335; 3;4.5;97;0;1.3;214;0.0;0;8
 12; 335; 4;4.4;97;0;0.8;44;0.0;0;8
 12; 335; 5;4.0;97;0;1.9;230;1.9;0;8
 12; 335; 6;4.2;96;0;2.0;277;0.3;0;8
 12; 335; 7;4.2;96;0;1.7;270;0.2;0;8
 12; 335; 8;4.2;97;0;1.4;271;0.0;0;8
 12; 335; 9;4.2;97;1;1.9;243;0.0;0;8
 12; 335; 10;4.7;95;21;2.3;261;0.0;7;8
 12; 335; 11;5.2;89;42;3.0;196;0.0;20;8
 12; 335; 12;5.6;87;52;3.0;241;0.0;25;8
 12; 335; 13;5.9;85;60;2.7;252;0.0;30;8
 12; 335; 14;6.1;78;55;2.0;294;0.0;27;8
 12; 335; 15;6.1;78;40;2.0;291;0.0;18;8
 12; 335; 16;5.9;78;19;2.0;256;0.0;6;8
 12; 335; 17;5.6;78;1;2.3;226;0.0;0;8
 12; 335; 18;5.3;77;0;3.2;291;0.0;0;8
 12; 335; 19;5.1;79;0;3.0;286;0.0;0;8
 12; 335; 20;4.8;78;0;1.9;281;0.0;0;8
 12; 335; 21;4.6;84;0;1.6;257;0.0;0;8
 12; 335; 22;4.2;87;0;1.3;292;0.7;0;8
 12; 335; 23;4.1;92;0;1.9;194;0.0;0;8
 12; 335; 24;3.8;91;0;2.5;57;0.0;0;8
 12; 336; 1;3.1;92;0;3.0;139;0.4;0;8
 12; 336; 2;2.6;97;0;2.7;249;0.0;0;8
 12; 336; 3;1.9;97;0;3.0;268;0.0;0;8
 12; 336; 4;1.5;97;0;2.7;264;0.0;0;8
 12; 336; 5;1.2;90;0;3.3;271;0.0;0;8
 12; 336; 6;0.8;92;0;3.5;224;0.0;0;8
 12; 336; 7;0.5;93;0;3.2;260;0.0;0;8
 12; 336; 8;0.2;94;0;4.2;238;0.0;0;8
 12; 336; 9;0.2;94;1;4.6;283;0.0;0;8
 12; 336; 10;0.3;97;7;5.0;252;0.0;1;8
 12; 336; 11;0.3;96;17;5.9;192;0.0;5;8
 12; 336; 12;0.4;98;27;6.3;276;0.0;10;8
 12; 336; 13;0.5;97;27;6.3;249;0.0;10;8
 12; 336; 14;1.6;88;197;5.6;252;0.0;444;5
 12; 336; 15;2.0;83;146;5.6;261;0.0;403;5
 12; 336; 16;2.0;88;75;3.9;252;0.0;256;4
 12; 336; 17;1.5;92;4;4.1;213;0.0;0;4
 12; 336; 18;1.4;96;0;3.5;215;0.0;0;4
 12; 336; 19;1.4;97;0;4.1;83;0.0;0;4
 12; 336; 20;1.3;100;0;4.2;212;0.0;0;3
 12; 336; 21;1.2;100;0;3.7;79;0.0;0;3
 12; 336; 22;1.1;99;0;4.1;65;0.0;0;3
 12; 336; 23;1.0;100;0;4.8;75;0.0;0;3
 12; 336; 24;0.9;100;0;6.5;233;0.0;0;3
 12; 337; 1;1.2;100;0;6.5;245;0.0;0;2
 12; 337; 2;1.5;100;0;6.5;90;0.0;0;2
 12; 337; 3;1.8;100;0;5.9;238;0.0;0;2
 12; 337; 4;2.0;100;0;5.3;199;0.0;0;2
 12; 337; 5;2.2;100;0;5.3;281;0.0;0;1
 12; 337; 6;2.4;100;0;4.6;282;0.0;0;1
 12; 337; 7;2.6;100;0;5.3;249;0.0;0;1
 12; 337; 8;2.8;100;0;4.1;241;0.0;0;1
 12; 337; 9;3.1;100;2;3.0;71;0.0;0;0
 12; 337; 10;5.6;88;80;2.3;83;0.0;353;0
 12; 337; 11;8.6;79;180;2.2;57;0.0;636;0
 12; 337; 12;11.0;68;236;0.9;210;0.0;750;0
 12; 337; 13;12.9;63;263;0.6;210;0.0;812;0
 12; 337; 14;12.6;61;234;0.5;255;0.0;734;0
 12; 337; 15;12.6;63;181;0.6;249;0.0;638;0
 12; 337; 16;13.1;60;89;1.1;247;0.0;397;0
 12; 337; 17;11.4;67;6;1.3;259;0.0;0;1
 12; 337; 18;11.3;69;0;0.9;278;0.0;0;1
 12; 337; 19;11.2;76;0;1.1;253;0.0;0;2
 12; 337; 20;11.0;76;0;1.1;303;0.0;0;2
 12; 337; 21;10.9;76;0;1.6;262;0.0;0;2
 12; 337; 22;10.8;82;0;1.4;266;0.0;0;3
 12; 337; 23;10.7;84;0;1.9;280;0.0;0;3
 12; 337; 24;10.5;80;0;1.4;290;0.0;0;4
 12; 338; 1;10.0;82;0;2.0;266;0.0;0;4
 12; 338; 2;9.4;83;0;1.3;270;0.0;0;4
 12; 338; 3;8.8;91;0;1.4;240;0.0;0;5
 12; 338; 4;8.5;94;0;1.3;300;0.0;0;5
 12; 338; 5;8.2;94;0;0.9;282;0.0;0;6
 12; 338; 6;7.9;100;0;1.9;236;0.0;0;6
 12; 338; 7;7.7;99;0;1.7;248;0.0;0;6
 12; 338; 8;7.4;100;0;1.6;274;0.0;0;7
 12; 338; 9;7.4;100;1;1.6;209;0.0;0;7
 12; 338; 10;7.5;100;15;1.3;159;0.0;3;8
 12; 338; 11;7.6;94;32;1.3;209;0.0;13;8
 12; 338; 12;7.7;92;50;0.3;254;0.0;24;8
 12; 338; 13;7.8;90;65;0.7;278;0.0;34;8
 12; 338; 14;7.9;89;59;0.3;220;0.0;31;8
 12; 338; 15;7.8;91;42;0.1;207;0.0;20;8
 12; 338; 16;7.7;87;20;0.2;73;0.0;6;8
 12; 338; 17;7.5;84;1;0.6;193;0.0;0;8
 12; 338; 18;7.2;87;0;0.6;75;0.1;0;8
 12; 338; 19;6.8;92;0;1.1;25;0.2;0;8
 12; 338; 20;6.4;90;0;1.7;91;0.5;0;8
 12; 338; 21;5.8;97;0;1.3;249;1.7;0;8
 12; 338; 22;5.7;96;0;1.7;251;0.1;0;8
 12; 338; 23;5.4;97;0;1.6;270;0.0;0;8
 12; 338; 24;5.0;97;0;1.4;260;0.0;0;8
 12; 339; 1;4.7;97;0;2.3;213;0.1;0;8
 12; 339; 2;4.4;97;0;2.9;209;0.0;0;8
 12; 339; 3;4.2;97;0;4.1;276;0.0;0;8
 12; 339; 4;3.9;96;0;3.2;248;0.6;0;8
 12; 339; 5;3.9;97;0;2.9;271;0.0;0;8
 12; 339; 6;3.7;96;0;3.9;252;0.0;0;8
 12; 339; 7;3.6;91;0;4.6;242;0.0;0;8
 12; 339; 8;3.5;89;0;4.4;276;0.0;0;8
 12; 339; 9;3.6;86;1;5.9;303;0.0;0;8
 12; 339; 10;3.7;86;6;5.6;301;0.0;0;8
 12; 339; 11;3.9;84;14;5.3;267;0.0;4;8
 12; 339; 12;4.1;81;25;3.5;254;0.0;9;8
 12; 339; 13;4.3;79;28;3.9;273;0.0;11;8
 12; 339; 14;5.6;78;176;3.5;219;0.0;374;6
 12; 339; 15;6.3;67;133;4.1;252;0.0;327;5
 12; 339; 16;6.4;66;67;3.3;271;0.0;200;6
 12; 339; 17;5.8;67;3;3.2;295;0.0;0;6
 12; 339; 18;5.5;71;0;2.5;257;0.0;0;6
 12; 339; 19;5.2;73;0;3.2;266;0.0;0;6
 12; 339; 20;4.9;75;0;3.9;247;0.0;0;6
 12; 339; 21;4.6;79;0;3.9;235;0.0;0;6
 12; 339; 22;4.3;79;0;3.2;270;0.0;0;6
 12; 339; 23;4.0;78;0;2.6;256;0.0;0;6
 12; 339; 24;3.7;82;0;2.9;293;0.0;0;7
 12; 340; 1;3.4;83;0;2.6;238;0.0;0;7
 12; 340; 2;3.0;84;0;3.3;281;0.0;0;7
 12; 340; 3;2.7;88;0;4.4;286;0.0;0;7
 12; 340; 4;2.5;87;0;4.8;254;0.0;0;7
 12; 340; 5;2.3;91;0;5.6;244;0.0;0;7
 12; 340; 6;2.2;89;0;6.3;296;0.0;0;7
 12; 340; 7;2.0;85;0;5.3;293;0.0;0;7
 12; 340; 8;1.9;87;0;5.9;244;0.0;0;8
 12; 340; 9;1.9;92;1;6.9;249;0.0;0;8
 12; 340; 10;2.0;88;6;6.7;278;0.0;0;8
 12; 340; 11;2.2;86;17;5.9;279;0.0;5;8
 12; 340; 12;2.4;91;32;5.6;253;0.5;12;8
 12; 340; 13;2.8;91;45;5.3;258;0.1;20;8
 12; 340; 14;4.1;80;179;6.3;258;0.0;393;6
 12; 340; 15;4.6;74;119;6.1;292;0.0;223;7
 12; 340; 16;4.6;71;57;4.8;282;0.0;117;7
 12; 340; 17;4.0;72;1;6.7;286;0.0;0;7
 12; 340; 18;3.9;74;0;6.3;243;0.0;0;7
 12; 340; 19;3.7;72;0;6.3;291;0.0;0;7
 12; 340; 20;3.6;78;0;5.3;242;0.0;0;7
 12; 340; 21;3.4;81;0;4.1;277;0.0;0;7
 12; 340; 22;3.3;82;0;3.5;255;0.0;0;7
 12; 340; 23;3.1;87;0;2.7;265;0.0;0;7
 12; 340; 24;3.0;84;0;2.9;251;0.0;0;8
 12; 341; 1;2.9;82;0;2.6;71;0.0;0;8
 12; 341; 2;2.8;88;0;2.5;203;0.0;0;8
 12; 341; 3;2.8;92;0;2.6;202;0.0;0;8
 12; 341; 4;2.7;89;0;2.5;191;0.0;0;8
 12; 341; 5;2.7;91;0;3.7;260;0.0;0;8
 12; 341; 6;2.6;85;0;3.9;276;0.0;0;8
 12; 341; 7;2.6;86;0;3.5;267;0.0;0;8
 12; 341; 8;2.6;82;0;3.5;256;0.0;0;8
 12; 341; 9;2.6;87;1;5.3;263;0.0;0;8
 12; 341; 10;3.1;81;18;6.7;282;0.0;5;8
 12; 341; 11;3.7;85;36;5.6;204;0.0;16;8
 12; 341; 12;4.2;86;55;5.9;255;0.0;28;8
 12; 341; 13;4.6;83;65;6.5;207;0.0;35;8
 12; 341; 14;4.9;81;62;6.3;267;0.0;34;8
 12; 341; 15;5.0;83;56;5.9;263;0.0;32;8
 12; 341; 16;4.9;78;33;6.1;281;0.0;18;8
 12; 341; 17;4.5;85;1;5.9;258;0.0;0;8
 12; 341; 18;4.5;81;0;4.8;256;0.0;0;8
 12; 341; 19;4.4;81;0;3.9;266;0.0;0;8
 12; 341; 20;4.4;92;0;2.7;290;0.2;0;8
 12; 341; 21;4.4;97;0;3.2;273;0.1;0;8
 12; 341; 22;4.2;97;0;2.9;263;1.0;0;8
 12; 341; 23;4.4;97;0;3.2;249;0.0;0;8
 12; 341; 24;4.4;97;0;2.7;290;0.0;0;8
 12; 342; 1;4.4;97;0;3.3;259;0.0;0;8
 12; 342; 2;4.5;97;0;2.9;295;0.0;0;8
 12; 342; 3;4.5;97;0;2.5;294;0.1;0;8
 12; 342; 4;4.4;96;0;2.9;275;0.4;0;8
 12; 342; 5;4.5;96;0;2.3;273;0.2;0;8
 12; 342; 6;4.6;97;0;2.2;215;0.1;0;8
 12; 342; 7;4.6;97;0;1.6;257;0.0;0;8
 12; 342; 8;4.6;96;0;0.5;266;0.1;0;8
 12; 342; 9;4.7;97;1;0.2;243;0.0;0;8
 12; 342; 10;5.0;97;10;0.3;278;0.0;1;8
 12; 342; 11;5.4;90;22;0.7;76;0.0;7;8
 12; 342; 12;5.7;90;32;0.6;219;0.0;13;8
 12; 342; 13;6.0;88;38;1.3;275;0.0;16;8
 12; 342; 14;6.2;80;37;1.9;253;0.0;15;8
 12; 342; 15;6.3;80;28;1.7;274;0.0;11;8
 12; 342; 16;6.2;80;14;0.9;271;0.0;3;8
 12; 342; 17;5.9;80;1;1.3;251;0.0;0;8
 12; 342; 18;5.7;82;0;0.8;83;0.6;0;8
 12; 342; 19;5.5;79;0;0.2;35;0.8;0;8
 12; 342; 20;5.3;83;0;0.5;27;1.2;0;8
 12; 342; 21;4.8;83;0;0.5;96;2.9;0;8
 12; 342; 22;5.2;78;0;0.9;49;0.2;0;8
 12; 342; 23;5.1;78;0;1.1;40;0.3;0;8
 12; 342; 24;5.0;83;0;0.5;67;0.0;0;8
 12; 343; 1;4.4;90;0;0.6;56;0.0;0;8
 12; 343; 2;3.7;92;0;0.3;41;0.0;0;8
 12; 343; 3;3.0;94;0;0.9;28;0.0;0;8
 12; 343; 4;2.6;97;0;0.6;73;0.0;0;8
 12; 343; 5;2.2;97;0;0.9;93;0.0;0;8
 12; 343; 6;1.9;96;0;0.6;157;0.0;0;8
 12; 343; 7;1.6;96;0;0.5;231;0.0;0;8
 12; 343; 8;1.3;91;0;0.8;21;0.0;0;8
 12; 343; 9;1.3;87;1;0.7;214;0.0;0;8
 12; 343; 10;1.8;77;33;0.3;208;0.0;22;8
 12; 343; 11;2.4;76;76;0.7;77;0.0;62;8
 12; 343; 12;3.0;65;103;0.5;65;0.0;83;8
 12; 343; 13;3.4;66;120;0.8;72;0.0;103;8
 12; 343; 14;3.6;64;105;0.7;191;0.0;85;8
 12; 343; 15;3.5;61;71;1.1;240;0.0;48;8
 12; 343; 16;3.1;62;39;1.3;282;0.0;27;8
 12; 343; 17;2.6;64;1;0.9;257;0.0;0;8
 12; 343; 18;2.3;62;0;1.1;203;0.0;0;8
 12; 343; 19;2.0;65;0;1.1;31;0.0;0;8
 12; 343; 20;1.8;69;0;1.4;64;0.0;0;7
 12; 343; 21;1.5;70;0;1.7;156;0.0;0;7
 12; 343; 22;1.2;75;0;1.6;218;0.0;0;7
 12; 343; 23;0.9;83;0;2.0;216;0.0;0;7
 12; 343; 24;0.6;84;0;2.5;203;0.0;0;7
 12; 344; 1;0.6;84;0;1.4;150;0.0;0;7
 12; 344; 2;0.7;80;0;1.9;209;0.0;0;7
 12; 344; 3;0.8;79;0;1.6;207;0.0;0;7
 12; 344; 4;0.8;78;0;1.9;68;0.0;0;6
 12; 344; 5;0.9;75;0;1.9;208;0.0;0;6
 12; 344; 6;1.0;71;0;2.3;208;0.0;0;6
 12; 344; 7;1.1;72;0;1.7;239;0.0;0;6
 12; 344; 8;1.1;75;0;1.4;211;0.0;0;6
 12; 344; 9;1.2;80;0;2.3;202;0.0;0;6
 12; 344; 10;2.8;80;49;2.7;204;0.0;157;6
 12; 344; 11;4.6;69;113;2.0;228;0.0;283;6
 12; 344; 12;6.3;61;158;1.7;211;0.0;284;7
 12; 344; 13;7.5;59;179;2.2;282;0.0;391;6
 12; 344; 14;8.3;54;172;1.9;237;0.0;397;5
 12; 344; 15;8.6;56;129;1.6;271;0.0;369;5
 12; 344; 16;7.9;59;58;1.3;252;0.0;126;5
 12; 344; 17;6.7;58;1;1.9;225;0.0;0;5
 12; 344; 18;6.4;57;0;2.5;268;0.0;0;5
 12; 344; 19;6.0;60;0;2.9;273;0.0;0;5
 12; 344; 20;5.7;67;0;2.6;249;0.0;0;5
 12; 344; 21;5.3;70;0;2.2;268;0.0;0;6
 12; 344; 22;5.0;72;0;2.6;237;0.0;0;6
 12; 344; 23;4.6;66;0;1.9;269;0.0;0;6
 12; 344; 24;4.3;70;0;2.3;217;0.0;0;6
 12; 345; 1;3.6;74;0;2.2;254;0.0;0;6
 12; 345; 2;2.9;78;0;2.5;212;0.0;0;6
 12; 345; 3;2.1;79;0;1.6;98;0.0;0;7
 12; 345; 4;1.7;82;0;0.6;253;0.0;0;7
 12; 345; 5;1.2;84;0;0.9;74;0.0;0;7
 12; 345; 6;0.8;93;0;1.1;264;0.0;0;7
 12; 345; 7;0.4;97;0;1.6;253;0.0;0;7
 12; 345; 8;0.1;97;0;2.3;288;0.0;0;7
 12; 345; 9;0.0;97;0;3.0;279;0.0;0;8
 12; 345; 10;0.1;100;21;3.3;252;0.0;8;8
 12; 345; 11;0.2;92;47;3.5;274;0.0;25;8
 12; 345; 12;0.4;87;69;3.7;205;0.0;41;8
 12; 345; 13;0.4;84;77;2.9;275;0.0;46;8
 12; 345; 14;0.4;85;70;3.5;270;0.0;41;8
 12; 345; 15;0.3;92;53;3.3;273;0.0;29;8
 12; 345; 16;0.0;96;26;3.3;253;0.0;11;8
 12; 345; 17;-0.3;95;1;4.1;279;0.0;0;8
 12; 345; 18;0.0;100;0;3.7;268;0.0;0;8
 12; 345; 19;0.3;95;0;3.7;266;0.0;0;8
 12; 345; 20;0.6;96;0;3.7;270;0.0;0;8
 12; 345; 21;0.8;96;0;3.7;279;0.9;0;8
 12; 345; 22;1.3;95;0;4.2;243;0.0;0;8
 12; 345; 23;1.5;93;0;4.8;279;0.2;0;8
 12; 345; 24;1.9;97;0;4.6;280;0.0;0;8
 12; 346; 1;1.9;93;0;4.6;271;1.8;0;8
 12; 346; 2;2.7;84;0;5.6;217;0.6;0;8
 12; 346; 3;3.2;78;0;5.6;208;0.3;0;8
